exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
XCBT,ZB,2011,H,,20101221,Y,D,12101,0,0,0,0,0,0,0,0,0,1,1,0,2,03a,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,0,4,-4,7,6,1,0,0,0,11,8,3,36,07b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,0,0,0,3,0,3,0,0,0,0,3,-3,6,07c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,4,13,-9,30,13,17,0,0,0,37,45,-8,142,08c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,11,0,11,6,11,-5,0,0,0,0,6,-6,34,09c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,6,0,6,0,6,-6,0,0,0,0,0,0,12,10a,,X
XCBT,ZB,2011,H,,20101221,Y,D,12101,0,0,0,2,5,-3,0,0,0,3,0,3,10,18a,,X
XCBT,ZB,2011,H,,20101221,Y,A,12101,21,17,4,48,41,7,0,0,0,52,63,-11,242,03a07b07c08c09c10a18a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,29,12,17,24,46,-22,0,0,0,11,6,5,128,01d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,28,-28,30,8,22,0,0,0,29,23,6,118,02a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,4,-4,0,0,0,0,0,0,14,10,4,28,02b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,54,56,-2,31,38,-7,0,0,0,44,35,9,258,02c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,28,23,5,54,81,-27,0,0,0,28,6,22,220,02d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,12,0,12,14,13,1,0,0,0,0,13,-13,52,03b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,38,51,-13,94,88,6,0,0,0,24,17,7,312,03c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,94,0,94,112,200,-88,0,0,0,3,9,-6,418,03d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,4,57,-53,119,170,-51,0,0,0,125,21,104,496,05a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,67,48,19,42,156,-114,0,0,0,159,64,95,536,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,35,35,0,125,157,-32,0,0,0,40,8,32,400,07b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,20,11,9,33,59,-26,0,0,0,40,23,17,186,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,37,0,37,24,0,24,0,0,0,15,76,-61,152,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,0,0,2,0,2,0,0,0,3,5,-2,10,08a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,41,30,11,48,60,-12,0,0,0,16,15,1,210,08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,287,189,98,604,651,-47,0,0,0,226,277,-51,2234,08c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,238,167,71,145,334,-189,0,0,0,326,208,118,1418,09c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,113,156,-43,143,164,-21,0,0,0,99,35,64,710,09d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,85,431,-346,555,497,58,0,0,0,497,209,288,2274,10a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,15,49,-34,73,101,-28,0,0,0,165,103,62,506,13c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,36,23,13,164,174,-10,0,0,0,5,8,-3,410,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,60,142,-82,140,310,-170,0,0,0,295,43,252,990,14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,0,0,0,2,-2,0,2,-2,17,13,4,34,18a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,0,0,0,0,0,0,0,0,17,17,0,34,18b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,4,3,1,51,8,43,0,0,0,1,45,-44,112,18c,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,0,2,-2,6,0,6,0,0,0,0,4,-4,12,18d,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,11,4,7,17,19,-2,0,0,0,16,21,-5,88,19a,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,25,1,24,107,33,74,0,0,0,28,126,-98,320,19b,,X
XCBT,ZB,2011,H,,20101221,N,D,12102,6,22,-16,0,31,-31,0,0,0,55,8,47,122,19c,,X
XCBT,ZB,2011,H,,20101221,N,A,12102,1339,1544,-205,2757,3400,-643,0,2,-2,2298,1448,850,12788,01d02a02b02c02d03b03c03d05a07a07b07c07d08a08b08c09c09d10a13c13d14c18a18b18c18d19a19b19c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12102,9,0,9,3,9,-6,0,0,0,0,3,-3,24,08c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12102,5,0,5,8,6,2,0,0,0,3,10,-7,32,09d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12102,8,0,8,4,9,-5,0,0,0,0,3,-3,24,10a,,X
XCBT,ZB,2011,H,,20101221,Y,D,12102,0,0,0,0,3,-3,0,0,0,3,0,3,6,13c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12102,0,3,-3,0,0,0,0,0,0,3,0,3,6,14c,,X
XCBT,ZB,2011,H,,20101221,Y,A,12102,22,3,19,15,27,-12,0,0,0,9,16,-7,92,08c09d10a13c14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,31,46,-15,50,20,30,0,0,0,14,29,-15,190,02c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,51,67,-16,35,99,-64,0,0,0,80,0,80,332,02d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,0,0,0,2,4,-2,0,0,0,2,0,2,8,03b,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,0,38,-38,21,36,-15,0,0,0,60,7,53,162,03c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,1,27,-26,55,23,32,0,0,0,0,6,-6,112,03d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,90,45,45,207,42,165,0,0,0,116,326,-210,826,05a,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,3,0,3,80,4,76,0,0,0,28,107,-79,222,05b,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,71,75,-4,68,112,-44,0,0,0,165,117,48,608,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,99,60,39,199,74,125,0,0,0,11,175,-164,618,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,134,194,-60,392,303,89,0,0,0,243,272,-29,1538,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,163,136,27,285,258,27,0,0,0,103,157,-54,1102,08a,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,136,101,35,218,307,-89,0,0,0,159,105,54,1026,08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,91,76,15,199,154,45,0,0,0,25,85,-60,630,09c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,75,107,-32,115,217,-102,0,0,0,272,138,134,924,09d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,83,57,26,154,115,39,0,0,0,23,88,-65,520,10a,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,18,80,-62,202,51,151,0,0,0,12,101,-89,464,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,54,65,-11,102,126,-24,0,0,0,63,28,35,438,14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,89,17,72,48,93,-45,0,0,0,13,40,-27,300,14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,0,10,-10,6,26,-20,0,0,0,46,16,30,104,18c,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,4,0,4,0,3,-3,0,0,0,2,3,-1,12,18d,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,10,11,-1,14,12,2,0,0,0,6,7,-1,60,19a,,X
XCBT,ZB,2011,H,,20101221,N,D,12103,1,2,-1,0,3,-3,0,0,0,5,1,4,12,19b,,X
XCBT,ZB,2011,H,,20101221,N,A,12103,1204,1214,-10,2452,2082,370,0,0,0,1448,1808,-360,10208,02c02d03b03c03d05a05b07a07c07d08a08b09c09d10a13d14b14c18c18d19a19b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12103,0,0,0,6,3,3,0,0,0,0,3,-3,12,02c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12103,0,2,-2,3,1,2,0,0,0,0,0,0,6,03b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12103,0,1,-1,1,0,1,0,0,0,0,0,0,2,07d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12103,0,0,0,3,3,0,0,0,0,0,0,0,6,08b,,X
XCBT,ZB,2011,H,,20101221,Y,A,12103,0,3,-3,13,7,6,0,0,0,0,3,-3,26,02c03b07d08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,3,-3,0,0,0,0,0,0,13,10,3,26,02c,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,26,-26,0,39,-39,0,0,0,105,40,65,210,02d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,45,10,35,47,4,43,0,0,0,49,127,-78,282,03d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,0,0,7,0,7,0,0,0,0,7,-7,14,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,76,5,71,135,14,121,0,0,0,32,224,-192,486,04d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,0,0,1,0,1,0,0,0,1,2,-1,4,05a,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,9,2,7,23,16,7,0,2,-2,3,15,-12,70,05b,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,68,20,48,58,165,-107,0,0,0,88,29,59,428,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,38,19,19,165,16,149,0,0,0,86,254,-168,578,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,476,408,68,685,547,138,0,0,0,325,531,-206,2972,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,265,375,-110,807,736,71,0,1,-1,446,406,40,3036,08a,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,136,119,17,226,212,14,0,0,0,55,86,-31,834,08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,73,63,10,17,63,-46,0,0,0,108,72,36,396,09c,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,0,0,0,8,-8,0,0,0,8,0,8,16,09d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,6,-6,0,3,-3,0,0,0,9,0,9,18,10a,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,299,268,31,568,483,85,0,0,0,459,575,-116,2652,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,258,292,-34,206,597,-391,0,0,0,525,100,425,1978,14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,8,65,-57,275,196,79,0,0,0,40,62,-22,646,14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12104,0,2,-2,0,2,-2,0,0,0,102,98,4,204,18c,,X
XCBT,ZB,2011,H,,20101221,N,A,12104,1751,1683,68,3220,3101,119,0,3,-3,2454,2638,-184,14850,02c02d03d04a04d05a05b07a07c07d08a08b09c09d10a13d14b14c18c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12104,0,3,-3,0,0,0,0,0,0,3,0,3,6,07d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12104,9,0,9,0,6,-6,0,0,0,0,3,-3,18,13d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12104,0,5,-5,12,8,4,0,0,0,3,2,1,30,14b,,X
XCBT,ZB,2011,H,,20101221,Y,A,12104,9,8,1,12,14,-2,0,0,0,6,5,1,54,07d13d14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,0,38,-38,14,10,4,0,0,0,44,10,34,116,03d,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,30,36,-6,20,42,-22,0,0,0,36,8,28,172,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,3,0,3,4,8,-4,0,0,0,4,3,1,22,04c,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,5,35,-30,16,15,1,0,0,0,39,10,29,120,04d,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,37,10,27,18,42,-24,0,0,0,21,24,-3,152,05b,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,46,23,23,26,98,-72,0,0,0,57,8,49,258,05c,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,66,43,23,39,124,-85,0,0,0,78,16,62,366,05d,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,0,0,0,4,0,4,0,0,0,1,5,-4,10,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,70,34,36,60,98,-38,0,0,0,71,69,2,402,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,187,232,-45,353,356,-3,0,0,0,430,382,48,1940,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,271,166,105,349,260,89,0,0,0,139,333,-194,1518,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,108,232,-124,523,801,-278,0,0,0,683,281,402,2628,08a,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,58,211,-153,169,165,4,0,0,0,196,47,149,846,08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,432,387,45,736,507,229,0,0,0,560,834,-274,3456,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,414,231,183,623,640,-17,0,0,0,99,265,-166,2272,14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12105,105,7,98,106,145,-39,0,0,0,0,59,-59,422,14c,,X
XCBT,ZB,2011,H,,20101221,N,A,12105,1832,1685,147,3060,3311,-251,0,0,0,2458,2354,104,14700,03d04a04c04d05b05c05d06c07a07c07d08a08b13d14b14c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12105,0,5,-5,5,0,5,0,0,0,0,0,0,10,07c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12105,0,8,-8,12,4,8,0,0,0,0,0,0,24,08b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12105,0,5,-5,6,4,2,0,0,0,3,0,3,18,14b,,X
XCBT,ZB,2011,H,,20101221,Y,A,12105,0,18,-18,23,8,15,0,0,0,3,0,3,52,07c08b14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,54,94,-40,98,64,34,0,0,0,142,136,6,588,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,63,66,-3,131,135,-4,0,0,0,17,10,7,422,04c,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,4,4,0,2,3,-1,0,0,0,2,1,1,16,04d,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,0,0,0,0,1,-1,0,0,0,1,0,1,2,05b,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,8,24,-16,20,33,-13,0,0,0,38,9,29,132,05c,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,13,23,-10,52,62,-10,0,0,0,24,4,20,178,05d,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,19,0,19,6,10,-4,0,0,0,13,28,-15,76,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,6,4,2,2,5,-3,0,0,0,2,1,1,20,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,158,157,1,191,228,-37,0,0,0,144,108,36,986,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,292,363,-71,349,441,-92,0,0,0,651,488,163,2584,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,16,54,-38,34,14,20,0,0,0,30,12,18,160,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,0,21,-21,15,21,-6,0,0,0,47,20,27,124,08a,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,148,3,145,187,226,-39,0,0,0,44,150,-106,758,08b,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,469,298,171,946,510,436,0,0,0,1041,1648,-607,4912,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,140,250,-110,398,377,21,0,0,0,577,488,89,2230,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,10,54,-44,157,203,-46,0,0,0,162,72,90,658,14b,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,77,273,-196,495,306,189,0,0,0,248,241,7,1640,14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12106,22,11,11,64,114,-50,0,0,0,44,5,39,260,14d,,X
XCBT,ZB,2011,H,,20101221,N,A,12106,1499,1699,-200,3147,2753,394,0,0,0,3227,3421,-194,15746,04a04c04d05b05c05d06b06c07a07c07d08a08b13d14a14b14c14d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12106,0,1,-1,1,0,1,0,0,0,0,0,0,2,07c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12106,0,0,0,9,3,6,0,0,0,0,6,-6,18,13d,,X
XCBT,ZB,2011,H,,20101221,Y,A,12106,0,1,-1,10,3,7,0,0,0,0,6,-6,20,07c13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,47,49,-2,47,55,-8,0,0,0,97,87,10,382,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,4,0,4,0,0,0,0,0,0,5,9,-4,18,04b,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,20,65,-45,49,18,31,0,0,0,14,0,14,166,04c,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,0,0,0,0,2,-2,0,0,0,9,7,2,18,05c,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,7,0,7,10,19,-9,0,0,0,8,6,2,50,05d,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,1,0,1,0,0,0,0,0,0,0,1,-1,2,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,20,4,16,47,55,-8,0,0,0,43,51,-8,220,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,61,11,50,47,83,-36,0,0,0,1,15,-14,218,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,20,21,-1,8,0,8,0,0,0,0,7,-7,56,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,29,6,23,17,93,-76,0,0,0,77,24,53,246,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,152,52,100,156,65,91,2,0,2,117,310,-193,854,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,46,53,-7,74,135,-61,0,0,0,136,68,68,512,07d,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,412,416,-4,391,937,-546,1,0,1,984,435,549,3576,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,253,234,19,734,1005,-271,0,0,0,405,153,252,2784,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,10,39,-29,0,64,-64,0,0,0,218,125,93,456,14c,,X
XCBT,ZB,2011,H,,20101221,N,D,12107,514,2,512,233,73,160,0,0,0,450,1122,-672,2394,14d,,X
XCBT,ZB,2011,H,,20101221,N,A,12107,1596,952,644,1813,2604,-791,3,0,3,2564,2420,144,11952,04a04b04c05c05d06a06b06c06d07a07c07d13d14a14c14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,6,32,-26,13,41,-28,0,0,0,61,7,54,160,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,34,33,1,32,32,0,0,0,0,12,13,-1,156,04b,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,0,3,-3,0,2,-2,0,0,0,5,0,5,10,04c,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,36,16,20,16,13,3,0,0,0,4,27,-23,112,05d,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,78,57,21,45,97,-52,0,0,0,98,67,31,442,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,4,25,-21,17,4,13,0,0,0,8,0,8,58,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,33,26,7,84,69,15,0,0,0,6,28,-22,246,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,82,134,-52,369,47,322,0,0,0,129,399,-270,1160,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,22,90,-68,103,72,31,0,0,0,191,154,37,632,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,2,38,-36,3,37,-34,0,0,0,103,33,70,216,07c,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,31,91,-60,17,421,-404,3,0,3,522,61,461,1146,13d,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,126,154,-28,366,200,166,0,1,-1,111,248,-137,1206,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,64,70,-6,127,137,-10,0,0,0,70,54,16,522,14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,2,7,-5,14,5,9,0,0,0,22,26,-4,76,15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12108,0,0,0,0,0,0,0,0,0,1,1,0,2,15b,,X
XCBT,ZB,2011,H,,20101221,N,A,12108,520,776,-256,1206,1177,29,3,1,2,1343,1118,225,6144,04a04b04c05d06a06b06c06d07a07c13d14a14d15a15b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12108,0,0,0,3,0,3,0,0,0,0,3,-3,6,06c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12108,0,0,0,3,3,0,0,0,0,0,0,0,6,06d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12108,0,0,0,0,3,-3,0,0,0,3,0,3,6,07a,,X
XCBT,ZB,2011,H,,20101221,Y,D,12108,3,0,3,3,6,-3,0,0,0,0,0,0,12,13d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12108,9,3,6,0,6,-6,0,0,0,0,0,0,18,14a,,X
XCBT,ZB,2011,H,,20101221,Y,A,12108,12,3,9,9,18,-9,0,0,0,3,3,0,48,06c06d07a13d14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,1,0,1,1,2,-1,0,0,0,30,30,0,64,04a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,80,7,73,89,153,-64,0,0,0,9,18,-9,356,04b,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,39,44,-5,63,72,-9,0,0,0,28,14,14,260,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,8,28,-20,22,19,3,0,0,0,17,0,17,94,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,0,17,-17,6,42,-36,0,0,0,75,22,53,162,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,50,3,47,35,39,-4,0,0,0,94,137,-43,358,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,0,0,0,0,0,0,0,0,0,3,3,0,6,07a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,273,156,117,376,517,-141,0,0,0,219,195,24,1736,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,9,4,5,58,34,24,0,5,-5,25,49,-24,184,14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,44,0,44,16,95,-79,0,0,0,76,41,35,272,15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12109,48,34,14,89,127,-38,0,0,0,41,17,24,356,15b,,X
XCBT,ZB,2011,H,,20101221,N,A,12109,552,293,259,755,1100,-345,0,5,-5,617,526,91,3848,04a04b06a06b06c06d07a14a14d15a15b,,X
XCBT,ZB,2011,H,,20101221,Y,D,12109,0,2,-2,9,6,3,0,0,0,0,1,-1,18,14a,,X
XCBT,ZB,2011,H,,20101221,Y,A,12109,0,2,-2,9,6,3,0,0,0,0,1,-1,18,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,0,24,-24,0,17,-17,0,0,0,98,57,41,196,04b,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,0,38,-38,0,106,-106,0,2,-2,183,37,146,366,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,65,23,42,43,24,19,0,0,0,37,98,-61,290,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,48,31,17,83,52,31,0,0,0,89,137,-48,440,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,121,78,43,194,126,68,0,0,0,88,199,-111,806,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,36,6,30,1,7,-6,0,0,0,39,63,-24,152,14a,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,74,87,-13,109,48,61,0,5,-5,20,63,-43,406,14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,90,11,79,262,341,-79,0,0,0,100,100,0,904,15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12110,25,9,16,58,69,-11,0,0,0,77,82,-5,320,15b,,X
XCBT,ZB,2011,H,,20101221,N,A,12110,459,307,152,750,790,-40,0,7,-7,731,836,-105,3880,04b06a06b06c06d14a14d15a15b,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,12,89,-77,71,244,-173,0,0,0,320,70,250,806,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,16,6,10,104,55,49,0,0,0,39,98,-59,318,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,57,25,32,195,88,107,0,0,0,147,286,-139,798,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,119,184,-65,238,149,89,0,0,0,170,194,-24,1054,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,116,5,111,103,113,-10,0,0,0,173,274,-101,784,14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,35,32,3,182,216,-34,0,0,0,83,52,31,600,15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,0,37,-37,162,115,47,0,0,0,73,83,-10,470,15b,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,5,9,-4,19,6,13,0,0,0,0,9,-9,48,15c,,X
XCBT,ZB,2011,H,,20101221,N,D,12111,26,18,8,26,21,5,0,0,0,121,134,-13,346,15d,,X
XCBT,ZB,2011,H,,20101221,N,A,12111,386,405,-19,1100,1007,93,0,0,0,1126,1200,-74,5224,06a06b06c06d14d15a15b15c15d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12111,0,0,0,3,3,0,0,0,0,200,200,0,406,06a,,X
XCBT,ZB,2011,H,,20101221,Y,D,12111,0,0,0,0,0,0,0,0,0,3,3,0,6,06c,,X
XCBT,ZB,2011,H,,20101221,Y,D,12111,0,0,0,3,0,3,0,0,0,0,3,-3,6,14d,,X
XCBT,ZB,2011,H,,20101221,Y,D,12111,0,0,0,0,3,-3,0,0,0,3,0,3,6,15a,,X
XCBT,ZB,2011,H,,20101221,Y,A,12111,0,0,0,6,6,0,0,0,0,206,206,0,424,06a06c14d15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,0,1,-1,0,14,-14,0,0,0,28,13,15,56,06a,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,79,31,48,82,114,-32,0,0,0,31,47,-16,384,06b,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,55,63,-8,29,78,-49,0,0,0,70,13,57,308,06c,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,0,2,-2,1,2,-1,0,0,0,3,0,3,8,06d,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,10,1,9,25,17,8,0,0,0,117,134,-17,304,14d,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,99,18,81,165,135,30,0,0,0,89,200,-111,706,15a,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,37,42,-5,193,224,-31,0,0,0,170,134,36,800,15c,,X
XCBT,ZB,2011,H,,20101221,N,D,12112,35,0,35,5,72,-67,0,0,0,57,25,32,194,15d,,X
